Fecha,Hora ,CO,NO2,O3,PM10,SO2
03/08/2015,21:00:00,,0.0433,0.00822,31.66,0.00228
03/08/2015,22:00:00,,0.01563,0.03045,23.01,0.00195
03/08/2015,23:00:00,,0.01226,0.03495,17.8,0.00168
04/08/2015,0:00:00,,0.01736,0.02877,10.31,0.00203
04/08/2015,1:00:00,,0.00967,0.03417,12.59,0.00205
04/08/2015,2:00:00,,0.00795,0.03467,11.2,0.00197
04/08/2015,3:00:00,,0.00792,0.03223,10.32,0.002
04/08/2015,4:00:00,,0.00938,0.02823,14.1,0.0018
04/08/2015,5:00:00,,0.00885,0.03163,15.33,0.002
04/08/2015,6:00:00,,0.01165,0.02938,13.93,0.002
04/08/2015,7:00:00,,0.02632,0.0146,15.93,0.002
04/08/2015,8:00:00,,0.03055,0.01118,21.15,0.002
04/08/2015,9:00:00,,0.02985,0.0125,32.89,0.00218
04/08/2015,10:00:00,,0.01827,0.03028,32.7,0.002
04/08/2015,11:00:00,,0.01478,0.0452,25.86,0.002
04/08/2015,12:00:00,,0.01544,0.06164,29.11,0.0022
04/08/2015,13:00:00,,0.01422,0.07337,29.21,0.00214
04/08/2015,14:00:00,,0.01415,0.07095,31.31,0.002
04/08/2015,15:00:00,,0.01219,0.06929,29.15,0.002
04/08/2015,16:00:00,,0.01136,0.07127,29.55,0.002
04/08/2015,17:00:00,,0.00992,0.07253,27.38,0.00202
04/08/2015,18:00:00,,0.01561,0.07419,24.97,0.002
04/08/2015,19:00:00,,0.01973,0.06963,45.74,0.00213
04/08/2015,20:00:00,,0.0202,0.06725,48.51,0.002
04/08/2015,21:00:00,,0.0202,0.05822,36.88,0.002
04/08/2015,22:00:00,,0.01283,0.0507,33.93,0.002
04/08/2015,23:00:00,,0.01168,0.03932,14.82,0.002
05/08/2015,0:00:00,,0.01271,0.03455,17.12,0.00139
05/08/2015,1:00:00,,0.00985,0.0371,25.4,0.001
05/08/2015,2:00:00,,0.01252,0.03378,21.95,0.00148
05/08/2015,3:00:00,,0.00847,0.04573,23.09,0.001
05/08/2015,4:00:00,,0.01378,0.03682,16.49,0.00125
05/08/2015,5:00:00,,0.01065,0.03927,11.88,0.00102
05/08/2015,6:00:00,,0.01827,0.02403,13.04,0.001
05/08/2015,7:00:00,,0.02783,0.01718,19.33,0.001
05/08/2015,8:00:00,,0.02312,0.02703,19.71,0.001
05/08/2015,9:00:00,,0.02228,0.03227,16.1,0.00107
05/08/2015,10:00:00,,0.02067,0.03993,21.05,0.00152
05/08/2015,11:00:00,,0.01487,0.04625,29.52,0.00197
05/08/2015,12:00:00,,0.0133,0.05223,25.39,0.00185
05/08/2015,13:00:00,,0.01413,0.06485,28.85,0.002
05/08/2015,14:00:00,,0.01815,0.07573,38.72,0.00178
05/08/2015,15:00:00,,0.01547,0.09182,42.11,0.00172
05/08/2015,16:00:00,,0.01113,0.08303,34.32,0.0011
05/08/2015,17:00:00,,0.00907,0.06833,25.62,0.00105
05/08/2015,18:00:00,,0.00822,0.05738,24.1,0.00128
05/08/2015,19:00:00,,0.01237,0.04892,19.42,0.001
05/08/2015,20:00:00,,0.02083,0.06325,31.02,0.00117
05/08/2015,21:00:00,,0.02213,0.05705,39.75,0.00135
05/08/2015,22:00:00,,0.0192,0.05283,32.57,0.00143
05/08/2015,23:00:00,,0.01421,0.0404,24.35,0.0017
06/08/2015,0:00:00,,0.01154,0.04103,22.78,0.002
06/08/2015,1:00:00,,0.01097,0.04503,10.76,0.002
06/08/2015,2:00:00,,0.01612,0.03877,11.5,0.00232
06/08/2015,3:00:00,,0.01208,0.0388,13.87,0.002
06/08/2015,4:00:00,,0.01285,0.03198,14.42,0.00205
06/08/2015,5:00:00,,0.00977,0.03215,13.62,0.0023
06/08/2015,6:00:00,,0.0113,0.03247,16.45,0.00202
06/08/2015,7:00:00,,0.01803,0.02595,14.73,0.00203
06/08/2015,8:00:00,,0.01637,0.03368,14.63,0.00203
06/08/2015,9:00:00,,0.02257,0.03193,18.78,0.0023
06/08/2015,10:00:00,,0.01987,0.03953,26.8,0.00212
06/08/2015,11:00:00,,0.0288,0.03662,31,0.00272
06/08/2015,12:00:00,,0.02,0.05193,36.83,0.00292
06/08/2015,13:00:00,,0.0161,0.0593,29.14,0.00275
06/08/2015,14:00:00,,0.01423,0.06137,22.84,0.00272
06/08/2015,15:00:00,,0.01345,0.06945,25.34,0.003
06/08/2015,16:00:00,,0.01382,0.07773,26.53,0.00255
06/08/2015,17:00:00,,0.01122,0.07635,32.16,0.0023
06/08/2015,18:00:00,,0.01047,0.06708,26.53,0.00215
06/08/2015,19:00:00,,0.01862,0.06597,29.13,0.00265
06/08/2015,20:00:00,,0.01725,0.06605,39.08,0.00278
06/08/2015,21:00:00,,0.01298,0.06377,28.57,0.00238
06/08/2015,22:00:00,,0.01035,0.04472,25.17,0.00218
06/08/2015,23:00:00,,0.01109,0.03689,16.98,0.00209
07/08/2015,0:00:00,,0.00986,0.03528,13.64,0.002
07/08/2015,1:00:00,,0.00935,0.03435,13.78,0.002
07/08/2015,2:00:00,,0.00863,0.03538,18.91,0.002
07/08/2015,3:00:00,,0.00915,0.03557,14.92,0.002
07/08/2015,4:00:00,,0.00828,0.04745,13.7,0.002
07/08/2015,5:00:00,,0.01367,0.04592,7.9,0.00208
07/08/2015,6:00:00,,0.01843,0.04165,9.02,0.002
07/08/2015,7:00:00,,0.0186,0.03338,10.74,0.002
07/08/2015,8:00:00,,0.02203,0.03298,8.28,0.002
07/08/2015,9:00:00,,0.03053,0.02543,10.16,0.00213
07/08/2015,10:00:00,,0.03152,0.0272,15.27,0.0024
07/08/2015,11:00:00,,0.02213,0.04267,21.17,0.00207
07/08/2015,12:00:00,,0.02068,0.05693,16.36,0.002
07/08/2015,13:00:00,,0.0224,0.08135,20.99,0.00235
07/08/2015,14:00:00,,0.02148,0.10753,29.87,0.00263
07/08/2015,15:00:00,,0.01487,0.11045,25.64,0.00222
07/08/2015,16:00:00,,0.02043,0.13152,27.06,0.00243
07/08/2015,17:00:00,,0.02313,0.1267,48.99,0.00292
07/08/2015,18:00:00,,0.02232,0.08275,53.46,0.00285
07/08/2015,19:00:00,,0.01958,0.05255,25.63,0.0023
07/08/2015,20:00:00,,0.02885,0.03265,15.52,0.00273
07/08/2015,21:00:00,,0.03542,0.02423,12.76,0.0028
07/08/2015,22:00:00,,0.02808,0.02682,19.45,0.0035
07/08/2015,23:00:00,,0.01293,0.03664,16.85,0.00302
08/08/2015,0:00:00,,0.01598,0.03087,14.3,0.00219
08/08/2015,1:00:00,,0.01637,0.02667,16.8,0.00207
08/08/2015,2:00:00,,0.0119,0.02965,12.72,0.00195
08/08/2015,3:00:00,,0.01285,0.02817,11.9,0.00185
08/08/2015,4:00:00,,0.02047,0.0204,13.27,0.002
08/08/2015,5:00:00,,0.01455,0.02442,15.32,0.002
08/08/2015,6:00:00,,0.02295,0.01872,20.61,0.002
08/08/2015,7:00:00,,0.0357,0.01248,17.43,0.0021
08/08/2015,8:00:00,,0.04035,0.00722,20.29,0.00243
08/08/2015,9:00:00,,0.03117,0.02062,17.46,0.00293
08/08/2015,10:00:00,,0.03488,0.03175,25.37,0.0028
08/08/2015,11:00:00,,0.03517,0.03558,33.87,0.00362
08/08/2015,12:00:00,,0.02152,0.06648,41.83,0.00228
08/08/2015,13:00:00,,0.01747,0.08563,31.18,0.00202
08/08/2015,14:00:00,,0.01528,0.0873,27.49,0.002
08/08/2015,15:00:00,,0.01338,0.08387,24.26,0.002
08/08/2015,16:00:00,,0.01565,0.07502,25.89,0.002
08/08/2015,17:00:00,,,,,
08/08/2015,18:00:00,,0.04423,0.02425,17.22,0.002
08/08/2015,19:00:00,,0.02292,0.0257,17.22,0.002
08/08/2015,20:00:00,,0.02137,0.02122,19.61,0.002
08/08/2015,21:00:00,,0.01637,0.02377,19.1,0.0021
08/08/2015,22:00:00,,0.0275,0.01115,22.64,0.002
08/08/2015,23:00:00,,0.02856,0.01096,25.37,0.00211
09/08/2015,0:00:00,,0.03375,0.00412,28.78,0.002
09/08/2015,1:00:00,,0.03667,0.00267,27.86,0.00228
09/08/2015,2:00:00,,0.0259,0.00983,35.09,0.00217
09/08/2015,3:00:00,,0.01742,0.01388,27.81,0.00195
09/08/2015,4:00:00,,0.02233,0.00998,24.86,0.00193
09/08/2015,5:00:00,,0.03033,0.00305,27.56,0.00188
09/08/2015,6:00:00,,0.02688,0.0026,30.02,0.002
09/08/2015,7:00:00,,0.0285,0.00285,32.43,0.0021
09/08/2015,8:00:00,,0.02648,0.00647,35.51,0.00227
09/08/2015,9:00:00,,0.02468,0.02045,32.35,0.00258
09/08/2015,10:00:00,,0.0378,0.02855,39.07,0.00293
09/08/2015,11:00:00,,0.05053,0.0431,63.4,0.0031
09/08/2015,12:00:00,,0.04048,0.05835,71.74,0.00295
09/08/2015,13:00:00,,0.02427,0.06717,52.74,0.00267
09/08/2015,14:00:00,,0.0111,0.05827,30.2,0.002
09/08/2015,15:00:00,,0.01382,0.04505,28.2,0.00198
09/08/2015,16:00:00,,0.01063,0.04263,25.5,0.002
09/08/2015,17:00:00,,0.00915,0.04433,24.2,0.00205
09/08/2015,18:00:00,,0.00992,0.06613,19.26,0.00195
09/08/2015,19:00:00,,0.00958,0.06205,23.83,0.00197
09/08/2015,20:00:00,,0.01962,0.04098,27.26,0.00167
09/08/2015,21:00:00,,0.04188,0.01138,26.55,0.00182
09/08/2015,22:00:00,,0.04258,0.00555,33.51,0.00208
09/08/2015,23:00:00,,0.03534,0.00974,32.01,0.00176
10/08/2015,0:00:00,,0.01941,0.02078,27.38,0.00139
10/08/2015,1:00:00,,0.01328,0.02242,22.43,0.00107
10/08/2015,2:00:00,,0.0113,0.02252,21.98,0.00127
10/08/2015,3:00:00,,0.01175,0.02127,13.51,0.00118
10/08/2015,4:00:00,,0.01103,0.01932,16.93,0.00125
10/08/2015,5:00:00,,0.00918,0.02102,16.8,0.001
10/08/2015,6:00:00,,0.01758,0.01623,15.6,0.00103
10/08/2015,7:00:00,,0.02765,0.00537,24.7,0.00108
10/08/2015,8:00:00,,0.02867,0.0068,32.24,0.00162
10/08/2015,9:00:00,,0.03222,0.01748,37.45,0.002
10/08/2015,10:00:00,,0.02435,0.03582,36.03,0.002
10/08/2015,11:00:00,,0.01833,0.0531,31.69,0.00197
10/08/2015,12:00:00,,0.0169,0.06723,30.95,0.00183
10/08/2015,13:00:00,,0.01518,0.08427,27.89,0.00163
10/08/2015,14:00:00,,0.01327,0.08837,26.78,0.00137
10/08/2015,15:00:00,,0.01135,0.08572,25.41,0.00142
10/08/2015,16:00:00,,0.01018,0.0873,27.6,0.00128
10/08/2015,17:00:00,,0.0125,0.07715,31.37,0.0014
10/08/2015,18:00:00,,0.02543,0.06808,35.99,0.00137
10/08/2015,19:00:00,,,,,
10/08/2015,20:00:00,,,,,
10/08/2015,21:00:00,,,,,
10/08/2015,22:00:00,,,,,
10/08/2015,23:00:00,,,,,
11/08/2015,0:00:00,,,,,
11/08/2015,1:00:00,,,,,
11/08/2015,2:00:00,,,,,
11/08/2015,3:00:00,,,,,
11/08/2015,4:00:00,,,,,
11/08/2015,5:00:00,,,,,
11/08/2015,6:00:00,,,,,
11/08/2015,7:00:00,,,,,
11/08/2015,8:00:00,,,,,
11/08/2015,9:00:00,,,,,
11/08/2015,10:00:00,,,,,
11/08/2015,11:00:00,,,,,
11/08/2015,12:00:00,,,,,
11/08/2015,13:00:00,,,,,
11/08/2015,14:00:00,,,,,
11/08/2015,15:00:00,,,,,
11/08/2015,16:00:00,,,,,
11/08/2015,17:00:00,,,,,
11/08/2015,18:00:00,,,,,
11/08/2015,19:00:00,,,,,
11/08/2015,20:00:00,,,,,
11/08/2015,21:00:00,,,,,
11/08/2015,22:00:00,,,,,
11/08/2015,23:00:00,,,,,
12/08/2015,0:00:00,0.447,0.01625,0.0191,47.73,0.00314
12/08/2015,1:00:00,0.337,0.01963,0.01907,28.83,0.00293
12/08/2015,2:00:00,0.332,0.01218,0.01757,40.99,0.003
12/08/2015,3:00:00,0.312,0.01063,0.01658,14.9,0.00288
12/08/2015,4:00:00,0.248,0.00853,0.01663,14.05,0.00287
12/08/2015,5:00:00,0.344,0.01312,0.01302,,0.003
12/08/2015,6:00:00,0.852,0.0232,0.00453,22.09,0.00317
12/08/2015,7:00:00,1.205,0.02385,0.00395,55.26,0.00362
12/08/2015,8:00:00,1.158,0.02062,0.00678,36.81,0.00358
12/08/2015,9:00:00,,,,,
12/08/2015,10:00:00,,,,7.68,
12/08/2015,11:00:00,,,,14.84,
12/08/2015,12:00:00,,0.00645,,14.89,0.00163
12/08/2015,13:00:00,,0.0075,0.03048,21.21,0.00172
12/08/2015,14:00:00,,0.00663,0.03528,20.48,0.00175
12/08/2015,15:00:00,0.682,0.00597,0.03732,15.92,0.00178
12/08/2015,16:00:00,0.722,0.00538,0.03893,16.25,0.00183
12/08/2015,17:00:00,0.654,0.00733,0.03958,14.96,0.00157
12/08/2015,18:00:00,0.765,0.01018,0.0372,19.35,0.00198
12/08/2015,19:00:00,0.747,0.01068,0.03658,15.95,0.002
12/08/2015,20:00:00,0.896,0.01648,0.02817,18.94,0.002
12/08/2015,21:00:00,1.11,0.02622,0.01467,26.66,0.00212
12/08/2015,22:00:00,0.926,0.0192,0.018,22.55,0.00202
12/08/2015,23:00:00,0.985,0.02119,0.01481,24.87,0.002
13/08/2015,0:00:00,0.808,0.01395,0.01993,20.59,0.00166
13/08/2015,1:00:00,0.697,0.00867,0.0239,12.84,0.00165
13/08/2015,2:00:00,0.658,0.0061,0.02267,10.97,0.002
13/08/2015,3:00:00,0.665,0.00572,0.02143,11.16,0.00182
13/08/2015,4:00:00,0.664,0.00485,0.02245,9.94,0.002
13/08/2015,5:00:00,0.671,0.0051,0.02306,13.41,0.00198
13/08/2015,6:00:00,0.727,0.00795,0.02,18.55,0.002
13/08/2015,7:00:00,0.823,0.01327,0.01602,19.6,0.002
13/08/2015,8:00:00,0.857,0.01257,0.01833,19.9,0.00198
13/08/2015,9:00:00,0.839,0.00912,0.02407,13.77,0.00145
13/08/2015,10:00:00,0.828,0.00847,0.02712,17.02,0.00173
13/08/2015,11:00:00,0.779,0.00752,0.02972,18.64,0.00212
13/08/2015,12:00:00,0.815,0.00837,0.03345,22.51,0.0021
13/08/2015,13:00:00,0.785,0.00683,0.0376,14.37,0.002
13/08/2015,14:00:00,0.755,0.00677,0.04032,15.25,0.00182
13/08/2015,15:00:00,0.763,0.00752,0.0408,17.25,0.00193
13/08/2015,16:00:00,0.773,0.00735,0.03913,14.5,0.00197
13/08/2015,17:00:00,0.748,0.00653,0.0395,11.11,0.0018
13/08/2015,18:00:00,0.774,0.00883,0.03815,15.57,0.002
13/08/2015,19:00:00,0.854,0.0128,0.03507,15.82,0.00197
13/08/2015,20:00:00,1.107,0.02175,0.0255,19.76,0.002
13/08/2015,21:00:00,1.083,0.0244,0.02175,21.91,0.0022
13/08/2015,22:00:00,1.046,0.02805,0.0177,33.36,0.00245
13/08/2015,23:00:00,0.994,0.02016,0.01732,31.22,0.002
14/08/2015,0:00:00,0.778,0.01066,0.02095,16.34,0.00181
14/08/2015,1:00:00,0.83,0.01395,0.01647,28.05,0.00145
14/08/2015,2:00:00,0.777,0.01118,0.01682,19.71,0.00123
14/08/2015,3:00:00,0.717,0.00817,0.01985,11.62,0.00138
14/08/2015,4:00:00,0.741,0.00928,0.01737,8.87,0.00138
14/08/2015,5:00:00,0.753,0.00792,0.01922,14.34,0.00195
14/08/2015,6:00:00,0.805,0.01157,0.0153,13.27,0.00178
14/08/2015,7:00:00,1.008,0.02158,0.00617,16.92,0.002
14/08/2015,8:00:00,1.029,0.01695,0.01008,22.26,0.00198
14/08/2015,9:00:00,1.087,0.01467,0.01652,25.62,0.002
14/08/2015,10:00:00,0.946,0.00943,0.02557,23.44,0.00188
14/08/2015,11:00:00,0.882,0.00935,0.0326,19.99,0.00107
14/08/2015,12:00:00,0.844,0.00812,0.03728,19.83,0.001
14/08/2015,13:00:00,0.908,0.01087,0.04425,19.86,0.001
14/08/2015,14:00:00,0.919,0.01085,0.04868,21.7,0.00095
14/08/2015,15:00:00,0.915,0.0108,0.04887,22.81,0.001
14/08/2015,16:00:00,0.926,0.01008,0.04905,27.74,0.001
14/08/2015,17:00:00,0.856,0.0107,0.04515,25.39,0.001
14/08/2015,18:00:00,0.854,0.0095,0.04198,17.24,0.00085
14/08/2015,19:00:00,0.883,0.01128,0.03995,20.61,0.001
14/08/2015,20:00:00,1.148,0.02592,0.02605,23.4,0.001
14/08/2015,21:00:00,1.215,0.03032,0.017,39.15,0.001
14/08/2015,22:00:00,1.188,0.0288,0.01742,43.19,0.00098
14/08/2015,23:00:00,1.261,0.03693,0.0055,37.38,0.00109
15/08/2015,0:00:00,1.48,0.03722,0.00267,52.2,0.00217
15/08/2015,1:00:00,1.199,0.02718,0.00703,50.48,0.002
15/08/2015,2:00:00,0.919,0.01602,0.01433,33.53,0.00202
15/08/2015,3:00:00,0.756,0.00692,0.02477,16.77,0.002
15/08/2015,4:00:00,0.829,0.01163,0.01922,12.11,0.002
15/08/2015,5:00:00,0.978,0.01965,0.00842,21,0.002
15/08/2015,6:00:00,1.002,0.01833,0.00912,20.89,0.002
15/08/2015,7:00:00,1.157,0.02412,0.00468,24.99,0.002
15/08/2015,8:00:00,1.246,0.02313,0.00812,27.25,0.00255
15/08/2015,9:00:00,1.352,0.0237,0.01502,31.4,0.003
15/08/2015,10:00:00,1.166,0.01567,0.02888,38,0.00242
15/08/2015,11:00:00,0.841,0.00697,0.03947,27.07,0.00202
15/08/2015,12:00:00,0.858,0.00912,0.04448,17.98,0.002
15/08/2015,13:00:00,0.852,0.0106,0.0465,15.83,0.00192
15/08/2015,14:00:00,0.882,0.01058,0.05342,24.29,0.002
15/08/2015,15:00:00,0.856,0.00987,0.0615,24,0.002
15/08/2015,16:00:00,0.779,0.00803,0.06017,24.64,0.002
15/08/2015,17:00:00,0.753,0.00828,0.05662,20.77,0.0019
15/08/2015,18:00:00,0.807,0.01078,0.05282,15.37,0.002
15/08/2015,19:00:00,0.92,0.01745,0.05707,24.48,0.002
15/08/2015,20:00:00,0.955,0.02297,0.03505,33.48,0.002
15/08/2015,21:00:00,0.969,0.02355,0.03228,33.76,0.00238
15/08/2015,22:00:00,0.874,0.01187,0.03005,29.18,0.0019
15/08/2015,23:00:00,0.81,0.00653,0.0305,21.49,0.002
16/08/2015,0:00:00,0.812,0.00537,0.02907,22.12,0.00132
16/08/2015,1:00:00,0.809,0.00862,0.02708,12.41,0.00158
16/08/2015,2:00:00,0.793,0.00882,0.02698,13.96,0.00152
16/08/2015,3:00:00,0.793,0.00538,0.02732,16.66,0.00163
16/08/2015,4:00:00,0.796,0.00547,0.02785,11.16,0.0013
16/08/2015,5:00:00,0.796,0.00655,0.0257,13.37,0.00178
16/08/2015,6:00:00,0.802,0.00635,0.02505,10.16,0.00163
16/08/2015,7:00:00,0.82,0.00692,0.02432,8.25,0.00183
16/08/2015,8:00:00,0.84,0.00765,0.02128,11.92,0.00172
16/08/2015,9:00:00,0.816,0.00472,0.02627,13.51,0.00127
16/08/2015,10:00:00,0.796,0.0037,0.03205,4.25,0.00177
16/08/2015,11:00:00,0.791,0.00398,0.03472,9.05,0.00107
16/08/2015,12:00:00,0.887,0.00962,0.03415,16.95,0.00103
16/08/2015,13:00:00,0.963,0.01128,0.0405,10.15,0.00122
16/08/2015,14:00:00,1.014,0.01323,0.04097,7.71,0.00148
16/08/2015,15:00:00,0.869,0.00958,0.04345,12.78,0.00113
16/08/2015,16:00:00,0.913,0.01308,0.03868,12.85,0.00173
16/08/2015,17:00:00,0.887,0.00893,0.0394,15.75,0.00143
16/08/2015,18:00:00,0.812,0.00673,0.03477,14.18,0.00172
16/08/2015,19:00:00,0.817,0.00728,0.03693,12.6,0.00132
16/08/2015,20:00:00,0.898,0.01128,0.03295,8.7,0.00147
16/08/2015,21:00:00,0.844,0.01193,0.03048,8.65,0.00193
16/08/2015,22:00:00,0.827,0.01055,0.0306,8.39,0.002
16/08/2015,23:00:00,0.808,0.00774,0.03272,7.91,0.00178
17/08/2015,0:00:00,0.814,0.00781,0.03317,5.5,0.00176
17/08/2015,1:00:00,0.8,0.01273,0.02708,11.48,0.00218
17/08/2015,2:00:00,1,0.01655,0.01825,8.64,0.00163
17/08/2015,3:00:00,0.793,0.00493,0.03355,13.13,0.00163
17/08/2015,4:00:00,0.773,0.00613,0.03363,3.72,0.00187
17/08/2015,5:00:00,0.799,0.00697,0.03073,6.1,0.00182
17/08/2015,6:00:00,0.948,0.0154,0.01928,11.75,0.00153
17/08/2015,7:00:00,1.141,0.02463,0.01332,7.63,0.00195
17/08/2015,8:00:00,1.371,0.02905,0.00902,13.46,0.002
17/08/2015,9:00:00,1.195,0.01957,0.01817,16.47,0.002
17/08/2015,10:00:00,0.958,0.0119,0.03178,13.55,0.002
17/08/2015,11:00:00,0.984,0.01238,0.0407,16.8,0.0017
17/08/2015,12:00:00,1.004,0.01273,0.05172,24.09,0.002
17/08/2015,13:00:00,0.908,0.0095,0.06095,22.7,0.00193
17/08/2015,14:00:00,0.866,0.00848,0.06382,23.09,0.002
17/08/2015,15:00:00,0.77,0.00577,0.05285,18.75,0.002
17/08/2015,16:00:00,0.759,0.00542,0.04523,11.16,0.00197
17/08/2015,17:00:00,0.77,0.0057,0.04317,15.33,0.002
17/08/2015,18:00:00,0.796,0.00665,0.04137,8.95,0.00195
17/08/2015,19:00:00,0.873,0.01067,0.03657,11.7,0.0019
17/08/2015,20:00:00,0.905,0.01345,0.03407,23.25,0.0019
17/08/2015,21:00:00,0.967,0.0136,0.03655,28.12,0.00198
17/08/2015,22:00:00,0.862,0.01063,0.03572,13.02,0.00188
17/08/2015,23:00:00,1.133,0.02276,0.01979,11.58,0.00193
18/08/2015,0:00:00,1.458,0.03585,0.00635,14.48,0.00203
18/08/2015,1:00:00,1.37,0.0321,0.00863,19.12,0.00225
18/08/2015,2:00:00,1.461,0.03573,0.00383,17.96,0.002
18/08/2015,3:00:00,1.36,0.036,0.00268,28.68,0.00272
18/08/2015,4:00:00,1.169,0.0336,0.00297,38.62,0.00367
18/08/2015,5:00:00,1.013,0.01995,0.01628,29.18,0.00255
18/08/2015,6:00:00,1.364,0.03077,0.00475,21.08,0.00268
18/08/2015,7:00:00,1.656,0.0315,0.00248,26.67,0.003
18/08/2015,8:00:00,1.587,0.03082,0.00722,29.88,0.003
18/08/2015,9:00:00,1.773,0.03478,0.0111,31.63,0.00303
18/08/2015,10:00:00,1.885,0.04278,0.01938,40.99,0.00392
18/08/2015,11:00:00,1.316,0.0267,0.03507,43.92,0.00305
18/08/2015,12:00:00,1.21,0.02358,0.04663,38.1,0.00285
18/08/2015,13:00:00,1.193,0.02233,0.05735,37.17,0.0027
18/08/2015,14:00:00,1.015,0.0146,0.0613,35.76,0.0023
18/08/2015,15:00:00,0.814,0.00768,0.04802,17.02,0.00208
18/08/2015,16:00:00,0.818,0.0083,0.04797,12.76,0.002
18/08/2015,17:00:00,0.795,0.00855,0.0457,12.74,0.0019
18/08/2015,18:00:00,0.901,0.01288,0.04108,14.54,0.002
18/08/2015,19:00:00,0.881,0.0137,0.03517,16.73,0.00208
18/08/2015,20:00:00,0.867,0.01072,0.03397,13.42,0.00202
18/08/2015,21:00:00,0.858,0.01133,0.0316,14.07,0.002
18/08/2015,22:00:00,0.853,0.01233,0.0251,11.06,0.002
18/08/2015,23:00:00,0.832,0.01374,0.02166,6.33,0.00247
19/08/2015,0:00:00,0.82,0.01173,0.02267,11.79,0.00264
19/08/2015,1:00:00,0.808,0.00592,0.02588,14.5,0.00162
19/08/2015,2:00:00,0.801,0.00618,0.02523,10.97,0.002
19/08/2015,3:00:00,0.825,0.00727,0.02048,11.24,0.00142
19/08/2015,4:00:00,0.806,0.00787,0.02212,11,0.002
19/08/2015,5:00:00,0.79,0.00613,0.02827,8.74,0.002
19/08/2015,6:00:00,0.881,0.01158,0.02017,7.11,0.00182
19/08/2015,7:00:00,0.988,0.0187,0.01213,19.56,0.002
19/08/2015,8:00:00,1.028,0.01545,0.0172,19.19,0.0019
19/08/2015,9:00:00,1.212,0.02272,0.01807,17.71,0.00218
19/08/2015,10:00:00,1.428,0.0274,0.02162,24.65,0.002
19/08/2015,11:00:00,1.408,0.02678,0.03232,29.82,0.00203
19/08/2015,12:00:00,1.371,0.02743,0.04738,35.44,0.002
19/08/2015,13:00:00,1.277,0.02748,0.05382,41.46,0.00203
19/08/2015,14:00:00,1.187,0.02248,0.04123,38.43,0.00207
19/08/2015,15:00:00,0.864,0.0137,0.04923,,0.00265
19/08/2015,16:00:00,0.82,0.00933,0.04962,11.55,0.00232
19/08/2015,17:00:00,0.885,0.01182,0.04412,19.22,0.00192
19/08/2015,18:00:00,0.99,0.01692,0.03677,30.55,0.00192
19/08/2015,19:00:00,1.374,0.02695,0.02437,14.78,0.002
19/08/2015,20:00:00,1.339,0.02942,0.01687,21.37,0.00198
19/08/2015,21:00:00,1.18,0.0249,0.01828,22.33,0.00182
19/08/2015,22:00:00,1.101,0.02328,0.01598,27.75,0.002
19/08/2015,23:00:00,0.913,0.01377,0.02409,22.08,0.00198
20/08/2015,0:00:00,0.904,0.01368,0.02597,14.41,0.00153
20/08/2015,1:00:00,0.901,0.01403,0.02168,5.26,0.00147
20/08/2015,2:00:00,0.821,0.0064,0.02692,9.34,0.00105
20/08/2015,3:00:00,0.825,0.00703,0.02433,8.72,0.00122
20/08/2015,4:00:00,0.811,0.00788,0.0224,10.75,0.00178
20/08/2015,5:00:00,0.834,0.00836,0.02017,10.69,0.00134
20/08/2015,6:00:00,0.881,0.01143,0.0169,9.78,0.00173
20/08/2015,7:00:00,0.964,0.01323,0.0185,10.83,0.001
20/08/2015,8:00:00,1.317,0.0265,0.00828,12.78,0.00165
20/08/2015,9:00:00,1.721,0.03003,0.006,25.48,0.00182
20/08/2015,10:00:00,1.542,0.02852,0.0147,26.84,0.002
20/08/2015,11:00:00,1.695,0.0375,0.0204,36.26,0.00202
20/08/2015,12:00:00,1.158,0.01955,0.04373,46.41,0.002
20/08/2015,13:00:00,1.274,0.02795,0.0374,45.85,0.00192
20/08/2015,14:00:00,1.244,0.02592,0.03932,41.92,0.00208
20/08/2015,15:00:00,1.11,0.01793,0.05542,33.67,0.00208
20/08/2015,16:00:00,0.968,0.01483,0.03702,35.98,0.00133
20/08/2015,17:00:00,1.078,0.02143,0.02702,31.53,0.00132
20/08/2015,18:00:00,1.098,0.0202,0.0243,24.82,0.00168
20/08/2015,19:00:00,1.006,0.01623,0.02865,22.27,0.00197
20/08/2015,20:00:00,1.106,0.02052,0.02407,21.57,0.00198
20/08/2015,21:00:00,1.117,0.02672,0.01487,24.33,0.00193
20/08/2015,22:00:00,0.929,0.01347,0.02308,25.45,0.00147
20/08/2015,23:00:00,0.949,0.01325,0.02102,19.26,0.00104
21/08/2015,0:00:00,0.852,0.00886,0.02445,12.79,0.0011
21/08/2015,1:00:00,0.854,0.00822,0.02365,16.02,0.00118
21/08/2015,2:00:00,0.837,0.00863,0.02348,19.35,0.00102
21/08/2015,3:00:00,0.833,0.00977,0.02103,12.66,0.00142
21/08/2015,4:00:00,0.843,0.01213,0.01832,14.18,0.00175
21/08/2015,5:00:00,0.844,0.01013,0.01917,18.24,0.00168
21/08/2015,6:00:00,0.89,0.01302,0.01623,16.19,0.00153
21/08/2015,7:00:00,1.021,0.01833,0.01033,17.65,0.00183
21/08/2015,8:00:00,1.136,0.0228,0.00847,18.67,0.0019
21/08/2015,9:00:00,1.032,0.01517,0.01805,20.24,0.00197
21/08/2015,10:00:00,0.944,0.0109,0.02662,16.8,0.0019
