,Pais_comprador,Industria,Año,Mes,Monto,t-1,t-2,t-3,t-6
1544,21790629.86888889,5480042.013492064,2005.0,8,18417.0,58519.0,24154.0,11208.0,10350.0
1545,21790629.86888889,5480042.013492064,2005.0,9,13250.0,18417.0,58519.0,24154.0,27723.0
1546,21790629.86888889,5480042.013492064,2005.0,10,0.0,13250.0,18417.0,58519.0,14367.0
1547,21790629.86888889,5480042.013492064,2005.0,11,22352.0,0.0,13250.0,18417.0,11208.0
1548,21790629.86888889,5480042.013492064,2005.0,12,0.0,22352.0,0.0,13250.0,24154.0
1549,21790629.86888889,5480042.013492064,2006.0,1,26926.0,0.0,22352.0,0.0,58519.0
1550,21790629.86888889,5480042.013492064,2006.0,2,10438.0,26926.0,0.0,22352.0,18417.0
1551,21790629.86888889,5480042.013492064,2006.0,3,12460.0,10438.0,26926.0,0.0,13250.0
1552,21790629.86888889,5480042.013492064,2006.0,4,62304.0,12460.0,10438.0,26926.0,0.0
1553,21790629.86888889,5480042.013492064,2006.0,5,91508.0,62304.0,12460.0,10438.0,22352.0
1554,21790629.86888889,5480042.013492064,2006.0,6,23110.0,91508.0,62304.0,12460.0,0.0
1555,21790629.86888889,5480042.013492064,2006.0,7,22949.0,23110.0,91508.0,62304.0,26926.0
1556,21790629.86888889,5480042.013492064,2006.0,8,25562.0,22949.0,23110.0,91508.0,10438.0
1557,21790629.86888889,5480042.013492064,2006.0,9,3.0,25562.0,22949.0,23110.0,12460.0
1558,21790629.86888889,5480042.013492064,2006.0,10,25.0,3.0,25562.0,22949.0,62304.0
1559,21790629.86888889,5480042.013492064,2006.0,11,257.0,25.0,3.0,25562.0,91508.0
1560,21790629.86888889,5480042.013492064,2006.0,12,2185.0,257.0,25.0,3.0,23110.0
1561,21790629.86888889,5480042.013492064,2007.0,1,234.0,2185.0,257.0,25.0,22949.0
1562,21790629.86888889,5480042.013492064,2007.0,2,0.0,234.0,2185.0,257.0,25562.0
1563,21790629.86888889,5480042.013492064,2007.0,3,63.0,0.0,234.0,2185.0,3.0
1564,21790629.86888889,5480042.013492064,2007.0,4,30.0,63.0,0.0,234.0,25.0
1565,21790629.86888889,5480042.013492064,2007.0,5,1900.0,30.0,63.0,0.0,257.0
1566,21790629.86888889,5480042.013492064,2007.0,6,134.0,1900.0,30.0,63.0,2185.0
1567,21790629.86888889,5480042.013492064,2007.0,7,0.0,134.0,1900.0,30.0,234.0
1568,21790629.86888889,5480042.013492064,2007.0,8,20.0,0.0,134.0,1900.0,0.0
1569,21790629.86888889,5480042.013492064,2007.0,9,28284.0,20.0,0.0,134.0,63.0
1570,21790629.86888889,5480042.013492064,2007.0,10,10020.0,28284.0,20.0,0.0,30.0
1571,21790629.86888889,5480042.013492064,2007.0,11,16800.0,10020.0,28284.0,20.0,1900.0
1572,21790629.86888889,5480042.013492064,2007.0,12,12828.0,16800.0,10020.0,28284.0,134.0
1573,21790629.86888889,5480042.013492064,2008.0,1,12607.0,12828.0,16800.0,10020.0,0.0
1574,21790629.86888889,5480042.013492064,2008.0,2,2.0,12607.0,12828.0,16800.0,20.0
1575,21790629.86888889,5480042.013492064,2008.0,3,66715.0,2.0,12607.0,12828.0,28284.0
1576,21790629.86888889,5480042.013492064,2008.0,4,77014.0,66715.0,2.0,12607.0,10020.0
1577,21790629.86888889,5480042.013492064,2008.0,5,32392.0,77014.0,66715.0,2.0,16800.0
1578,21790629.86888889,5480042.013492064,2008.0,6,13.0,32392.0,77014.0,66715.0,12828.0
1579,21790629.86888889,5480042.013492064,2008.0,7,75713.0,13.0,32392.0,77014.0,12607.0
1580,21790629.86888889,5480042.013492064,2008.0,8,136213.0,75713.0,13.0,32392.0,2.0
1581,21790629.86888889,5480042.013492064,2008.0,9,12080.0,136213.0,75713.0,13.0,66715.0
1582,21790629.86888889,5480042.013492064,2008.0,10,31963.0,12080.0,136213.0,75713.0,77014.0
1583,21790629.86888889,5480042.013492064,2008.0,11,2.0,31963.0,12080.0,136213.0,32392.0
1584,21790629.86888889,5480042.013492064,2008.0,12,0.0,2.0,31963.0,12080.0,13.0
1585,21790629.86888889,5480042.013492064,2009.0,1,25.0,0.0,2.0,31963.0,75713.0
1586,21790629.86888889,5480042.013492064,2009.0,2,60755.0,25.0,0.0,2.0,136213.0
1587,21790629.86888889,5480042.013492064,2009.0,3,0.0,60755.0,25.0,0.0,12080.0
1588,21790629.86888889,5480042.013492064,2009.0,4,0.0,0.0,60755.0,25.0,31963.0
1589,21790629.86888889,5480042.013492064,2009.0,5,102500.0,0.0,0.0,60755.0,2.0
1590,21790629.86888889,5480042.013492064,2009.0,6,282825.0,102500.0,0.0,0.0,0.0
1591,21790629.86888889,5480042.013492064,2009.0,7,6043.0,282825.0,102500.0,0.0,25.0
1592,21790629.86888889,5480042.013492064,2009.0,8,119777.0,6043.0,282825.0,102500.0,60755.0
1593,21790629.86888889,5480042.013492064,2009.0,9,360380.0,119777.0,6043.0,282825.0,0.0
1594,21790629.86888889,5480042.013492064,2009.0,10,123582.0,360380.0,119777.0,6043.0,0.0
1595,21790629.86888889,5480042.013492064,2009.0,11,422089.0,123582.0,360380.0,119777.0,102500.0
1596,21790629.86888889,5480042.013492064,2009.0,12,651.0,422089.0,123582.0,360380.0,282825.0
1597,21790629.86888889,5480042.013492064,2010.0,1,22994.0,651.0,422089.0,123582.0,6043.0
1598,21790629.86888889,5480042.013492064,2010.0,2,85491.0,22994.0,651.0,422089.0,119777.0
1599,21790629.86888889,5480042.013492064,2010.0,3,9447.0,85491.0,22994.0,651.0,360380.0
1600,21790629.86888889,5480042.013492064,2010.0,4,9783.0,9447.0,85491.0,22994.0,123582.0
1601,21790629.86888889,5480042.013492064,2010.0,5,3129.0,9783.0,9447.0,85491.0,422089.0
1602,21790629.86888889,5480042.013492064,2010.0,6,137.0,3129.0,9783.0,9447.0,651.0
1603,21790629.86888889,5480042.013492064,2010.0,7,105612.0,137.0,3129.0,9783.0,22994.0
1604,21790629.86888889,5480042.013492064,2010.0,8,171895.0,105612.0,137.0,3129.0,85491.0
1605,21790629.86888889,5480042.013492064,2010.0,9,370464.0,171895.0,105612.0,137.0,9447.0
1606,21790629.86888889,5480042.013492064,2010.0,10,47.0,370464.0,171895.0,105612.0,9783.0
1607,21790629.86888889,5480042.013492064,2010.0,11,781372.0,47.0,370464.0,171895.0,3129.0
1608,21790629.86888889,5480042.013492064,2010.0,12,158286.0,781372.0,47.0,370464.0,137.0
1609,21790629.86888889,5480042.013492064,2011.0,1,40838.0,158286.0,781372.0,47.0,105612.0
1610,21790629.86888889,5480042.013492064,2011.0,2,84063.0,40838.0,158286.0,781372.0,171895.0
1611,21790629.86888889,5480042.013492064,2011.0,3,34426.0,84063.0,40838.0,158286.0,370464.0
1612,21790629.86888889,5480042.013492064,2011.0,4,51.0,34426.0,84063.0,40838.0,47.0
1613,21790629.86888889,5480042.013492064,2011.0,5,78714.0,51.0,34426.0,84063.0,781372.0
1614,21790629.86888889,5480042.013492064,2011.0,6,44642.0,78714.0,51.0,34426.0,158286.0
1615,21790629.86888889,5480042.013492064,2011.0,7,40376.0,44642.0,78714.0,51.0,40838.0
1616,21790629.86888889,5480042.013492064,2011.0,8,44309.0,40376.0,44642.0,78714.0,84063.0
1617,21790629.86888889,5480042.013492064,2011.0,9,16243.0,44309.0,40376.0,44642.0,34426.0
1618,21790629.86888889,5480042.013492064,2011.0,10,410037.0,16243.0,44309.0,40376.0,51.0
1619,21790629.86888889,5480042.013492064,2011.0,11,323647.0,410037.0,16243.0,44309.0,78714.0
1620,21790629.86888889,5480042.013492064,2011.0,12,26406.0,323647.0,410037.0,16243.0,44642.0
1621,21790629.86888889,5480042.013492064,2012.0,1,245079.0,26406.0,323647.0,410037.0,40376.0
1622,21790629.86888889,5480042.013492064,2012.0,2,24569.0,245079.0,26406.0,323647.0,44309.0
1623,21790629.86888889,5480042.013492064,2012.0,3,120076.0,24569.0,245079.0,26406.0,16243.0
1624,21790629.86888889,5480042.013492064,2012.0,4,823234.0,120076.0,24569.0,245079.0,410037.0
1625,21790629.86888889,5480042.013492064,2012.0,5,1397677.0,823234.0,120076.0,24569.0,323647.0
1626,21790629.86888889,5480042.013492064,2012.0,6,2970419.0,1397677.0,823234.0,120076.0,26406.0
1627,21790629.86888889,5480042.013492064,2012.0,7,2137876.0,2970419.0,1397677.0,823234.0,245079.0
1628,21790629.86888889,5480042.013492064,2012.0,8,1778471.0,2137876.0,2970419.0,1397677.0,24569.0
1629,21790629.86888889,5480042.013492064,2012.0,9,1835324.0,1778471.0,2137876.0,2970419.0,120076.0
1630,21790629.86888889,5480042.013492064,2012.0,10,2122060.0,1835324.0,1778471.0,2137876.0,823234.0
1631,21790629.86888889,5480042.013492064,2012.0,11,2851280.0,2122060.0,1835324.0,1778471.0,1397677.0
1632,21790629.86888889,5480042.013492064,2012.0,12,190388.0,2851280.0,2122060.0,1835324.0,2970419.0
1633,21790629.86888889,5480042.013492064,2013.0,1,208097.0,190388.0,2851280.0,2122060.0,2137876.0
1634,21790629.86888889,5480042.013492064,2013.0,2,935552.0,208097.0,190388.0,2851280.0,1778471.0
1635,21790629.86888889,5480042.013492064,2013.0,3,1314897.0,935552.0,208097.0,190388.0,1835324.0
1636,21790629.86888889,5480042.013492064,2013.0,4,1557790.0,1314897.0,935552.0,208097.0,2122060.0
1637,21790629.86888889,5480042.013492064,2013.0,5,1060997.0,1557790.0,1314897.0,935552.0,2851280.0
1638,21790629.86888889,5480042.013492064,2013.0,6,294021.0,1060997.0,1557790.0,1314897.0,190388.0
1639,21790629.86888889,5480042.013492064,2013.0,7,631897.0,294021.0,1060997.0,1557790.0,208097.0
1640,21790629.86888889,5480042.013492064,2013.0,8,1452974.0,631897.0,294021.0,1060997.0,935552.0
1641,21790629.86888889,5480042.013492064,2013.0,9,1929536.0,1452974.0,631897.0,294021.0,1314897.0
1642,21790629.86888889,5480042.013492064,2013.0,10,1469858.0,1929536.0,1452974.0,631897.0,1557790.0
1643,21790629.86888889,5480042.013492064,2013.0,11,3479787.0,1469858.0,1929536.0,1452974.0,1060997.0
1644,21790629.86888889,5480042.013492064,2013.0,12,2333760.0,3479787.0,1469858.0,1929536.0,294021.0
1645,21790629.86888889,5480042.013492064,2014.0,1,3118605.0,2333760.0,3479787.0,1469858.0,631897.0
1646,21790629.86888889,5480042.013492064,2014.0,2,3566720.0,3118605.0,2333760.0,3479787.0,1452974.0
1647,21790629.86888889,5480042.013492064,2014.0,3,4125128.0,3566720.0,3118605.0,2333760.0,1929536.0
1648,21790629.86888889,5480042.013492064,2014.0,4,5036879.0,4125128.0,3566720.0,3118605.0,1469858.0
1649,21790629.86888889,5480042.013492064,2014.0,5,6750676.0,5036879.0,4125128.0,3566720.0,3479787.0
1650,21790629.86888889,5480042.013492064,2014.0,6,3259906.0,6750676.0,5036879.0,4125128.0,2333760.0
1651,21790629.86888889,5480042.013492064,2014.0,7,2576620.0,3259906.0,6750676.0,5036879.0,3118605.0
1652,21790629.86888889,5480042.013492064,2014.0,8,1771086.0,2576620.0,3259906.0,6750676.0,3566720.0
1653,21790629.86888889,5480042.013492064,2014.0,9,2026376.0,1771086.0,2576620.0,3259906.0,4125128.0
1654,21790629.86888889,5480042.013492064,2014.0,10,1311394.0,2026376.0,1771086.0,2576620.0,5036879.0
1655,21790629.86888889,5480042.013492064,2014.0,11,1173462.0,1311394.0,2026376.0,1771086.0,6750676.0
1656,21790629.86888889,5480042.013492064,2014.0,12,2131583.0,1173462.0,1311394.0,2026376.0,3259906.0
1657,21790629.86888889,5480042.013492064,2015.0,1,2846139.0,2131583.0,1173462.0,1311394.0,2576620.0
1658,21790629.86888889,5480042.013492064,2015.0,2,2550982.0,2846139.0,2131583.0,1173462.0,1771086.0
1659,21790629.86888889,5480042.013492064,2015.0,3,1846695.0,2550982.0,2846139.0,2131583.0,2026376.0
1660,21790629.86888889,5480042.013492064,2015.0,4,1485664.0,1846695.0,2550982.0,2846139.0,1311394.0
1661,21790629.86888889,5480042.013492064,2015.0,5,1681209.0,1485664.0,1846695.0,2550982.0,1173462.0
1662,21790629.86888889,5480042.013492064,2015.0,6,1206734.0,1681209.0,1485664.0,1846695.0,2131583.0
1663,21790629.86888889,5480042.013492064,2015.0,7,2031641.0,1206734.0,1681209.0,1485664.0,2846139.0
1664,21790629.86888889,5480042.013492064,2015.0,8,2099266.0,2031641.0,1206734.0,1681209.0,2550982.0
1665,21790629.86888889,5480042.013492064,2015.0,9,2490416.0,2099266.0,2031641.0,1206734.0,1846695.0
1666,21790629.86888889,5480042.013492064,2015.0,10,3066394.0,2490416.0,2099266.0,2031641.0,1485664.0
1667,21790629.86888889,5480042.013492064,2015.0,11,1502873.0,3066394.0,2490416.0,2099266.0,1681209.0
1668,21790629.86888889,5480042.013492064,2015.0,12,2442049.0,1502873.0,3066394.0,2490416.0,1206734.0
1669,21790629.86888889,5480042.013492064,2016.0,1,1431744.0,2442049.0,1502873.0,3066394.0,2031641.0
1670,21790629.86888889,5480042.013492064,2016.0,2,2577386.0,1431744.0,2442049.0,1502873.0,2099266.0
1671,21790629.86888889,5480042.013492064,2016.0,3,2703295.0,2577386.0,1431744.0,2442049.0,2490416.0
1672,21790629.86888889,5480042.013492064,2016.0,4,3187535.0,2703295.0,2577386.0,1431744.0,3066394.0
1673,21790629.86888889,5480042.013492064,2016.0,5,3765146.0,3187535.0,2703295.0,2577386.0,1502873.0
1674,21790629.86888889,5480042.013492064,2016.0,6,4354093.0,3765146.0,3187535.0,2703295.0,2442049.0
1675,21790629.86888889,5480042.013492064,2016.0,7,5203993.0,4354093.0,3765146.0,3187535.0,1431744.0
1676,21790629.86888889,5480042.013492064,2016.0,8,4053044.0,5203993.0,4354093.0,3765146.0,2577386.0
1677,21790629.86888889,5480042.013492064,2016.0,9,4749897.0,4053044.0,5203993.0,4354093.0,2703295.0
1678,21790629.86888889,5480042.013492064,2016.0,10,4648694.0,4749897.0,4053044.0,5203993.0,3187535.0
1679,21790629.86888889,5480042.013492064,2016.0,11,5717631.0,4648694.0,4749897.0,4053044.0,3765146.0
1680,21790629.86888889,5480042.013492064,2016.0,12,4428425.0,5717631.0,4648694.0,4749897.0,4354093.0
1681,21790629.86888889,5480042.013492064,2017.0,1,4700126.0,4428425.0,5717631.0,4648694.0,5203993.0
1682,21790629.86888889,5480042.013492064,2017.0,2,6567657.0,4700126.0,4428425.0,5717631.0,4053044.0
1683,21790629.86888889,5480042.013492064,2017.0,3,9988983.0,6567657.0,4700126.0,4428425.0,4749897.0
1684,21790629.86888889,5480042.013492064,2017.0,4,4638547.0,9988983.0,6567657.0,4700126.0,4648694.0
1685,21790629.86888889,5480042.013492064,2017.0,5,7586434.0,4638547.0,9988983.0,6567657.0,5717631.0
1686,21790629.86888889,5480042.013492064,2017.0,6,6610099.0,7586434.0,4638547.0,9988983.0,4428425.0
1687,21790629.86888889,5480042.013492064,2017.0,7,4276965.0,6610099.0,7586434.0,4638547.0,4700126.0
1688,21790629.86888889,476173.8603174603,2000.0,1,110.0,4276965.0,6610099.0,7586434.0,6567657.0
1689,21790629.86888889,476173.8603174603,2000.0,2,6.0,110.0,4276965.0,6610099.0,9988983.0
1690,21790629.86888889,476173.8603174603,2000.0,3,16.0,6.0,110.0,4276965.0,4638547.0
1691,21790629.86888889,476173.8603174603,2000.0,4,31.0,16.0,6.0,110.0,7586434.0
1692,21790629.86888889,476173.8603174603,2000.0,5,46.0,31.0,16.0,6.0,6610099.0
1693,21790629.86888889,476173.8603174603,2000.0,6,5148.0,46.0,31.0,16.0,4276965.0
1694,21790629.86888889,476173.8603174603,2000.0,7,2.0,5148.0,46.0,31.0,110.0
1695,21790629.86888889,476173.8603174603,2000.0,8,137.0,2.0,5148.0,46.0,6.0
1696,21790629.86888889,476173.8603174603,2000.0,9,27.0,137.0,2.0,5148.0,16.0
1697,21790629.86888889,476173.8603174603,2000.0,10,1931.0,27.0,137.0,2.0,31.0
1698,21790629.86888889,476173.8603174603,2000.0,11,371.0,1931.0,27.0,137.0,46.0
1699,21790629.86888889,476173.8603174603,2000.0,12,0.0,371.0,1931.0,27.0,5148.0
1700,21790629.86888889,476173.8603174603,2001.0,1,47.0,0.0,371.0,1931.0,2.0
1701,21790629.86888889,476173.8603174603,2001.0,2,372.0,47.0,0.0,371.0,137.0
1702,21790629.86888889,476173.8603174603,2001.0,3,109.0,372.0,47.0,0.0,27.0
1703,21790629.86888889,476173.8603174603,2001.0,4,10.0,109.0,372.0,47.0,1931.0
1704,21790629.86888889,476173.8603174603,2001.0,5,205.0,10.0,109.0,372.0,371.0
1705,21790629.86888889,476173.8603174603,2001.0,6,19.0,205.0,10.0,109.0,0.0
1706,21790629.86888889,476173.8603174603,2001.0,7,35.0,19.0,205.0,10.0,47.0
1707,21790629.86888889,476173.8603174603,2001.0,8,18.0,35.0,19.0,205.0,372.0
1708,21790629.86888889,476173.8603174603,2001.0,9,2.0,18.0,35.0,19.0,109.0
1709,21790629.86888889,476173.8603174603,2001.0,10,6.0,2.0,18.0,35.0,10.0
1710,21790629.86888889,476173.8603174603,2001.0,11,2.0,6.0,2.0,18.0,205.0
1711,21790629.86888889,476173.8603174603,2001.0,12,317.0,2.0,6.0,2.0,19.0
1712,21790629.86888889,476173.8603174603,2002.0,1,4.0,317.0,2.0,6.0,35.0
1713,21790629.86888889,476173.8603174603,2002.0,2,2.0,4.0,317.0,2.0,18.0
1714,21790629.86888889,476173.8603174603,2002.0,3,43.0,2.0,4.0,317.0,2.0
1715,21790629.86888889,476173.8603174603,2002.0,4,4501.0,43.0,2.0,4.0,6.0
1716,21790629.86888889,476173.8603174603,2002.0,5,1.0,4501.0,43.0,2.0,2.0
1717,21790629.86888889,476173.8603174603,2002.0,6,315.0,1.0,4501.0,43.0,317.0
1718,21790629.86888889,476173.8603174603,2002.0,7,297.0,315.0,1.0,4501.0,4.0
1719,21790629.86888889,476173.8603174603,2002.0,8,0.0,297.0,315.0,1.0,2.0
1720,21790629.86888889,476173.8603174603,2002.0,9,0.0,0.0,297.0,315.0,43.0
1721,21790629.86888889,476173.8603174603,2002.0,10,15.0,0.0,0.0,297.0,4501.0
1722,21790629.86888889,476173.8603174603,2002.0,11,0.0,15.0,0.0,0.0,1.0
1723,21790629.86888889,476173.8603174603,2002.0,12,0.0,0.0,15.0,0.0,315.0
1724,21790629.86888889,476173.8603174603,2003.0,1,67.0,0.0,0.0,15.0,297.0
1725,21790629.86888889,476173.8603174603,2003.0,2,444.0,67.0,0.0,0.0,0.0
1726,21790629.86888889,476173.8603174603,2003.0,3,2.0,444.0,67.0,0.0,0.0
1727,21790629.86888889,476173.8603174603,2003.0,4,140.0,2.0,444.0,67.0,15.0
1728,21790629.86888889,476173.8603174603,2003.0,5,7.0,140.0,2.0,444.0,0.0
1729,21790629.86888889,476173.8603174603,2003.0,6,108.0,7.0,140.0,2.0,0.0
1730,21790629.86888889,476173.8603174603,2003.0,7,144.0,108.0,7.0,140.0,67.0
1731,21790629.86888889,476173.8603174603,2003.0,8,0.0,144.0,108.0,7.0,444.0
1732,21790629.86888889,476173.8603174603,2003.0,9,0.0,0.0,144.0,108.0,2.0
1733,21790629.86888889,476173.8603174603,2003.0,10,36.0,0.0,0.0,144.0,140.0
1734,21790629.86888889,476173.8603174603,2003.0,11,112.0,36.0,0.0,0.0,7.0
1735,21790629.86888889,476173.8603174603,2003.0,12,76.0,112.0,36.0,0.0,108.0
1736,21790629.86888889,476173.8603174603,2004.0,1,6.0,76.0,112.0,36.0,144.0
1737,21790629.86888889,476173.8603174603,2004.0,2,556.0,6.0,76.0,112.0,0.0
1738,21790629.86888889,476173.8603174603,2004.0,3,4600.0,556.0,6.0,76.0,0.0
1739,21790629.86888889,476173.8603174603,2004.0,4,22.0,4600.0,556.0,6.0,36.0
1740,21790629.86888889,476173.8603174603,2004.0,5,81.0,22.0,4600.0,556.0,112.0
1741,21790629.86888889,476173.8603174603,2004.0,6,42.0,81.0,22.0,4600.0,76.0
1742,21790629.86888889,476173.8603174603,2004.0,7,21.0,42.0,81.0,22.0,6.0
1743,21790629.86888889,476173.8603174603,2004.0,8,50.0,21.0,42.0,81.0,556.0
1744,21790629.86888889,476173.8603174603,2004.0,9,54.0,50.0,21.0,42.0,4600.0
1745,21790629.86888889,476173.8603174603,2004.0,10,0.0,54.0,50.0,21.0,22.0
1746,21790629.86888889,476173.8603174603,2004.0,11,0.0,0.0,54.0,50.0,81.0
1747,21790629.86888889,476173.8603174603,2004.0,12,44.0,0.0,0.0,54.0,42.0
1748,21790629.86888889,476173.8603174603,2005.0,1,2.0,44.0,0.0,0.0,21.0
1749,21790629.86888889,476173.8603174603,2005.0,2,131.0,2.0,44.0,0.0,50.0
1750,21790629.86888889,476173.8603174603,2005.0,3,285.0,131.0,2.0,44.0,54.0
1751,21790629.86888889,476173.8603174603,2005.0,4,64.0,285.0,131.0,2.0,0.0
1752,21790629.86888889,476173.8603174603,2005.0,5,20.0,64.0,285.0,131.0,0.0
1753,21790629.86888889,476173.8603174603,2005.0,6,50.0,20.0,64.0,285.0,44.0
1754,21790629.86888889,476173.8603174603,2005.0,7,1.0,50.0,20.0,64.0,2.0
1755,21790629.86888889,476173.8603174603,2005.0,8,85.0,1.0,50.0,20.0,131.0
1756,21790629.86888889,476173.8603174603,2005.0,9,424.0,85.0,1.0,50.0,285.0
1757,21790629.86888889,476173.8603174603,2005.0,10,14493.0,424.0,85.0,1.0,64.0
1758,21790629.86888889,476173.8603174603,2005.0,11,2974.0,14493.0,424.0,85.0,20.0
1759,21790629.86888889,476173.8603174603,2005.0,12,19.0,2974.0,14493.0,424.0,50.0
1760,21790629.86888889,476173.8603174603,2006.0,1,3.0,19.0,2974.0,14493.0,1.0
1761,21790629.86888889,476173.8603174603,2006.0,2,57.0,3.0,19.0,2974.0,85.0
1762,21790629.86888889,476173.8603174603,2006.0,3,711.0,57.0,3.0,19.0,424.0
1763,21790629.86888889,476173.8603174603,2006.0,4,14.0,711.0,57.0,3.0,14493.0
1764,21790629.86888889,476173.8603174603,2006.0,5,31.0,14.0,711.0,57.0,2974.0
1765,21790629.86888889,476173.8603174603,2006.0,6,135.0,31.0,14.0,711.0,19.0
1766,21790629.86888889,476173.8603174603,2006.0,7,97.0,135.0,31.0,14.0,3.0
1767,21790629.86888889,476173.8603174603,2006.0,8,41.0,97.0,135.0,31.0,57.0
1768,21790629.86888889,476173.8603174603,2006.0,9,1.0,41.0,97.0,135.0,711.0
1769,21790629.86888889,476173.8603174603,2006.0,10,50.0,1.0,41.0,97.0,14.0
1770,21790629.86888889,476173.8603174603,2006.0,11,0.0,50.0,1.0,41.0,31.0
1771,21790629.86888889,476173.8603174603,2006.0,12,105.0,0.0,50.0,1.0,135.0
1772,21790629.86888889,476173.8603174603,2007.0,1,23.0,105.0,0.0,50.0,97.0
1773,21790629.86888889,476173.8603174603,2007.0,2,95.0,23.0,105.0,0.0,41.0
