,Pais_comprador,Industria,Año,Mes,Monto
2465,Europa,Industrias Extractivas,2012,Enero,198011.0
2466,Europa,Industrias Extractivas,2012,Febrero,465474.0
2467,Europa,Industrias Extractivas,2012,Marzo,679761.0
2468,Europa,Industrias Extractivas,2012,Abril,359513.0
2469,Europa,Industrias Extractivas,2012,Mayo,483308.0
2470,Europa,Industrias Extractivas,2012,Junio,528502.0
2471,Europa,Industrias Extractivas,2012,Julio,426084.0
2472,Europa,Industrias Extractivas,2012,Agosto,514690.0
2473,Europa,Industrias Extractivas,2012,Septiembre,320932.0
2474,Europa,Industrias Extractivas,2012,Octubre,378742.0
2475,Europa,Industrias Extractivas,2012,Noviembre,233794.0
2476,Europa,Industrias Extractivas,2012,Diciembre,322977.0
2477,Europa,Industrias Extractivas,2013,Enero,379379.0
2478,Europa,Industrias Extractivas,2013,Febrero,377630.0
2479,Europa,Industrias Extractivas,2013,Marzo,414573.0
2480,Europa,Industrias Extractivas,2013,Abril,603345.0
2481,Europa,Industrias Extractivas,2013,Mayo,389561.0
2482,Europa,Industrias Extractivas,2013,Junio,466470.0
2483,Europa,Industrias Extractivas,2013,Julio,285310.0
2484,Europa,Industrias Extractivas,2013,Agosto,289285.0
2485,Europa,Industrias Extractivas,2013,Septiembre,235554.0
2486,Europa,Industrias Extractivas,2013,Octubre,301462.0
2487,Europa,Industrias Extractivas,2013,Noviembre,232860.0
2488,Europa,Industrias Extractivas,2013,Diciembre,415261.0
2489,Europa,Industrias Extractivas,2014,Enero,2679304.0
2490,Europa,Industrias Extractivas,2014,Febrero,2314464.0
2491,Europa,Industrias Extractivas,2014,Marzo,2779179.0
2492,Europa,Industrias Extractivas,2014,Abril,5039704.0
2493,Europa,Industrias Extractivas,2014,Mayo,6892103.0
2494,Europa,Industrias Extractivas,2014,Junio,2635531.0
2495,Europa,Industrias Extractivas,2014,Julio,2912856.0
2496,Europa,Industrias Extractivas,2014,Agosto,6595622.0
2497,Europa,Industrias Extractivas,2014,Septiembre,4008760.0
2498,Europa,Industrias Extractivas,2014,Octubre,4406127.0
2499,Europa,Industrias Extractivas,2014,Noviembre,239979.0
2500,Europa,Industrias Extractivas,2014,Diciembre,519766.0
2501,Europa,Industrias Extractivas,2015,Enero,445192.0
2502,Europa,Industrias Extractivas,2015,Febrero,521423.0
2503,Europa,Industrias Extractivas,2015,Marzo,432017.0
2504,Europa,Industrias Extractivas,2015,Abril,321718.0
2505,Europa,Industrias Extractivas,2015,Mayo,471448.0
2506,Europa,Industrias Extractivas,2015,Junio,339180.0
2507,Europa,Industrias Extractivas,2015,Julio,345718.0
2508,Europa,Industrias Extractivas,2015,Agosto,414922.0
2509,Europa,Industrias Extractivas,2015,Septiembre,332020.0
2510,Europa,Industrias Extractivas,2015,Octubre,292486.0
2511,Europa,Industrias Extractivas,2015,Noviembre,260042.0
2512,Europa,Industrias Extractivas,2015,Diciembre,356626.0
2513,Europa,Industrias Extractivas,2016,Enero,370943.0
2514,Europa,Industrias Extractivas,2016,Febrero,302405.0
2515,Europa,Industrias Extractivas,2016,Marzo,487598.0
2516,Europa,Industrias Extractivas,2016,Abril,544761.0
2517,Europa,Industrias Extractivas,2016,Mayo,338071.0
2518,Europa,Industrias Extractivas,2016,Junio,446838.0
2519,Europa,Industrias Extractivas,2016,Julio,283052.0
2520,Europa,Industrias Extractivas,2016,Agosto,189082.0
2521,Europa,Industrias Extractivas,2016,Septiembre,564822.0
2522,Europa,Industrias Extractivas,2016,Octubre,294501.0
2523,Europa,Industrias Extractivas,2016,Noviembre,335678.0
2524,Europa,Industrias Extractivas,2016,Diciembre,567335.0
2525,Europa,Industrias Extractivas,2017,Enero,361017.0
2526,Europa,Industrias Extractivas,2017,Febrero,351971.0
2527,Europa,Industrias Extractivas,2017,Marzo,493521.0
2528,Europa,Industrias Extractivas,2017,Abril,348450.0
2529,Europa,Industrias Extractivas,2017,Mayo,450989.0
2530,Europa,Industrias Extractivas,2017,Junio,445272.0
2531,Europa,Industrias Extractivas,2017,Julio,485057.0
2532,Europa,Agricultura y Silvicultura,2000,Enero,0.0
2533,Europa,Agricultura y Silvicultura,2000,Febrero,32654.0
2534,Europa,Agricultura y Silvicultura,2000,Marzo,9404.0
2535,Europa,Agricultura y Silvicultura,2000,Abril,15621.0
2536,Europa,Agricultura y Silvicultura,2000,Mayo,29066.0
2537,Europa,Agricultura y Silvicultura,2000,Junio,11920.0
2538,Europa,Agricultura y Silvicultura,2000,Julio,30989.0
2539,Europa,Agricultura y Silvicultura,2000,Agosto,40026.0
2540,Europa,Agricultura y Silvicultura,2000,Septiembre,10340.0
2541,Europa,Agricultura y Silvicultura,2000,Octubre,29185.0
2542,Europa,Agricultura y Silvicultura,2000,Noviembre,109504.0
2543,Europa,Agricultura y Silvicultura,2000,Diciembre,20411.0
2544,Europa,Agricultura y Silvicultura,2001,Enero,0.0
2545,Europa,Agricultura y Silvicultura,2001,Febrero,38446.0
2546,Europa,Agricultura y Silvicultura,2001,Marzo,95835.0
2547,Europa,Agricultura y Silvicultura,2001,Abril,313.0
2548,Europa,Agricultura y Silvicultura,2001,Mayo,0.0
2549,Europa,Agricultura y Silvicultura,2001,Junio,55.0
2550,Europa,Agricultura y Silvicultura,2001,Julio,0.0
2551,Europa,Agricultura y Silvicultura,2001,Agosto,15275.0
2552,Europa,Agricultura y Silvicultura,2001,Septiembre,0.0
2553,Europa,Agricultura y Silvicultura,2001,Octubre,2829.0
2554,Europa,Agricultura y Silvicultura,2001,Noviembre,44829.0
2555,Europa,Agricultura y Silvicultura,2001,Diciembre,0.0
2556,Europa,Agricultura y Silvicultura,2002,Enero,297808.0
2557,Europa,Agricultura y Silvicultura,2002,Febrero,353866.0
2558,Europa,Agricultura y Silvicultura,2002,Marzo,272188.0
2559,Europa,Agricultura y Silvicultura,2002,Abril,11263.0
2560,Europa,Agricultura y Silvicultura,2002,Mayo,0.0
2561,Europa,Agricultura y Silvicultura,2002,Junio,190.0
2562,Europa,Agricultura y Silvicultura,2002,Julio,16913.0
2563,Europa,Agricultura y Silvicultura,2002,Agosto,0.0
2564,Europa,Agricultura y Silvicultura,2002,Septiembre,0.0
2565,Europa,Agricultura y Silvicultura,2002,Octubre,0.0
2566,Europa,Agricultura y Silvicultura,2002,Noviembre,54232.0
2567,Europa,Agricultura y Silvicultura,2002,Diciembre,161930.0
2568,Europa,Agricultura y Silvicultura,2003,Enero,258763.0
2569,Europa,Agricultura y Silvicultura,2003,Febrero,367047.0
2570,Europa,Agricultura y Silvicultura,2003,Marzo,88118.0
2571,Europa,Agricultura y Silvicultura,2003,Abril,312.0
2572,Europa,Agricultura y Silvicultura,2003,Mayo,0.0
2573,Europa,Agricultura y Silvicultura,2003,Junio,997.0
2574,Europa,Agricultura y Silvicultura,2003,Julio,0.0
2575,Europa,Agricultura y Silvicultura,2003,Agosto,0.0
2576,Europa,Agricultura y Silvicultura,2003,Septiembre,0.0
2577,Europa,Agricultura y Silvicultura,2003,Octubre,0.0
2578,Europa,Agricultura y Silvicultura,2003,Noviembre,0.0
2579,Europa,Agricultura y Silvicultura,2003,Diciembre,2427.0
2580,Europa,Agricultura y Silvicultura,2004,Enero,154889.0
2581,Europa,Agricultura y Silvicultura,2004,Febrero,293.0
2582,Europa,Agricultura y Silvicultura,2004,Marzo,67237.0
2583,Europa,Agricultura y Silvicultura,2004,Abril,37062.0
2584,Europa,Agricultura y Silvicultura,2004,Mayo,0.0
2585,Europa,Agricultura y Silvicultura,2004,Junio,112127.0
2586,Europa,Agricultura y Silvicultura,2004,Julio,36505.0
2587,Europa,Agricultura y Silvicultura,2004,Agosto,93103.0
2588,Europa,Agricultura y Silvicultura,2004,Septiembre,0.0
2589,Europa,Agricultura y Silvicultura,2004,Octubre,129250.0
2590,Europa,Agricultura y Silvicultura,2004,Noviembre,0.0
2591,Europa,Agricultura y Silvicultura,2004,Diciembre,110832.0
2592,Europa,Agricultura y Silvicultura,2005,Enero,126064.0
2593,Europa,Agricultura y Silvicultura,2005,Febrero,264.0
2594,Europa,Agricultura y Silvicultura,2005,Marzo,127732.0
2595,Europa,Agricultura y Silvicultura,2005,Abril,126531.0
2596,Europa,Agricultura y Silvicultura,2005,Mayo,97250.0
2597,Europa,Agricultura y Silvicultura,2005,Junio,123712.0
2598,Europa,Agricultura y Silvicultura,2005,Julio,91046.0
2599,Europa,Agricultura y Silvicultura,2005,Agosto,97696.0
2600,Europa,Agricultura y Silvicultura,2005,Septiembre,86151.0
2601,Europa,Agricultura y Silvicultura,2005,Octubre,261150.0
2602,Europa,Agricultura y Silvicultura,2005,Noviembre,184137.0
2603,Europa,Agricultura y Silvicultura,2005,Diciembre,81849.0
2604,Europa,Agricultura y Silvicultura,2006,Enero,602155.0
2605,Europa,Agricultura y Silvicultura,2006,Febrero,35620.0
2606,Europa,Agricultura y Silvicultura,2006,Marzo,22958.0
2607,Europa,Agricultura y Silvicultura,2006,Abril,35721.0
2608,Europa,Agricultura y Silvicultura,2006,Mayo,1.0
2609,Europa,Agricultura y Silvicultura,2006,Junio,35560.0
2610,Europa,Agricultura y Silvicultura,2006,Julio,1890.0
2611,Europa,Agricultura y Silvicultura,2006,Agosto,35754.0
2612,Europa,Agricultura y Silvicultura,2006,Septiembre,240.0
2613,Europa,Agricultura y Silvicultura,2006,Octubre,49503.0
2614,Europa,Agricultura y Silvicultura,2006,Noviembre,81168.0
2615,Europa,Agricultura y Silvicultura,2006,Diciembre,3074.0
2616,Europa,Agricultura y Silvicultura,2007,Enero,134808.0
2617,Europa,Agricultura y Silvicultura,2007,Febrero,42352.0
2618,Europa,Agricultura y Silvicultura,2007,Marzo,189293.0
2619,Europa,Agricultura y Silvicultura,2007,Abril,44718.0
2620,Europa,Agricultura y Silvicultura,2007,Mayo,233856.0
2621,Europa,Agricultura y Silvicultura,2007,Junio,218678.0
2622,Europa,Agricultura y Silvicultura,2007,Julio,370501.0
2623,Europa,Agricultura y Silvicultura,2007,Agosto,542082.0
2624,Europa,Agricultura y Silvicultura,2007,Septiembre,527837.0
2625,Europa,Agricultura y Silvicultura,2007,Octubre,459272.0
2626,Europa,Agricultura y Silvicultura,2007,Noviembre,376463.0
2627,Europa,Agricultura y Silvicultura,2007,Diciembre,532192.0
2628,Europa,Agricultura y Silvicultura,2008,Enero,777508.0
2629,Europa,Agricultura y Silvicultura,2008,Febrero,596782.0
2630,Europa,Agricultura y Silvicultura,2008,Marzo,819573.0
2631,Europa,Agricultura y Silvicultura,2008,Abril,760738.0
2632,Europa,Agricultura y Silvicultura,2008,Mayo,586521.0
2633,Europa,Agricultura y Silvicultura,2008,Junio,15838428.0
2634,Europa,Agricultura y Silvicultura,2008,Julio,986551.0
2635,Europa,Agricultura y Silvicultura,2008,Agosto,666196.0
2636,Europa,Agricultura y Silvicultura,2008,Septiembre,461330.0
2637,Europa,Agricultura y Silvicultura,2008,Octubre,978969.0
2638,Europa,Agricultura y Silvicultura,2008,Noviembre,397045.0
2639,Europa,Agricultura y Silvicultura,2008,Diciembre,321976.0
2640,Europa,Agricultura y Silvicultura,2009,Enero,296271.0
2641,Europa,Agricultura y Silvicultura,2009,Febrero,265075.0
2642,Europa,Agricultura y Silvicultura,2009,Marzo,183218.0
2643,Europa,Agricultura y Silvicultura,2009,Abril,161865.0
2644,Europa,Agricultura y Silvicultura,2009,Mayo,58716.0
2645,Europa,Agricultura y Silvicultura,2009,Junio,511197.0
2646,Europa,Agricultura y Silvicultura,2009,Julio,352232.0
2647,Europa,Agricultura y Silvicultura,2009,Agosto,759117.0
2648,Europa,Agricultura y Silvicultura,2009,Septiembre,865409.0
2649,Europa,Agricultura y Silvicultura,2009,Octubre,324830.0
2650,Europa,Agricultura y Silvicultura,2009,Noviembre,614214.0
2651,Europa,Agricultura y Silvicultura,2009,Diciembre,655399.0
2652,Europa,Agricultura y Silvicultura,2010,Enero,585121.0
2653,Europa,Agricultura y Silvicultura,2010,Febrero,432712.0
2654,Europa,Agricultura y Silvicultura,2010,Marzo,2042672.0
2655,Europa,Agricultura y Silvicultura,2010,Abril,720115.0
2656,Europa,Agricultura y Silvicultura,2010,Mayo,186096.0
2657,Europa,Agricultura y Silvicultura,2010,Junio,27953.0
2658,Europa,Agricultura y Silvicultura,2010,Julio,1319070.0
2659,Europa,Agricultura y Silvicultura,2010,Agosto,748642.0
2660,Europa,Agricultura y Silvicultura,2010,Septiembre,846779.0
2661,Europa,Agricultura y Silvicultura,2010,Octubre,1082705.0
2662,Europa,Agricultura y Silvicultura,2010,Noviembre,890294.0
2663,Europa,Agricultura y Silvicultura,2010,Diciembre,1967445.0
2664,Europa,Agricultura y Silvicultura,2011,Enero,910845.0
2665,Europa,Agricultura y Silvicultura,2011,Febrero,2724922.0
2666,Europa,Agricultura y Silvicultura,2011,Marzo,2607052.0
2667,Europa,Agricultura y Silvicultura,2011,Abril,2662283.0
2668,Europa,Agricultura y Silvicultura,2011,Mayo,2579650.0
2669,Europa,Agricultura y Silvicultura,2011,Junio,1581095.0
2670,Europa,Agricultura y Silvicultura,2011,Julio,3103204.0
2671,Europa,Agricultura y Silvicultura,2011,Agosto,1569791.0
2672,Europa,Agricultura y Silvicultura,2011,Septiembre,2320070.0
2673,Europa,Agricultura y Silvicultura,2011,Octubre,1535087.0
2674,Europa,Agricultura y Silvicultura,2011,Noviembre,2186704.0
2675,Europa,Agricultura y Silvicultura,2011,Diciembre,2795089.0
2676,Europa,Agricultura y Silvicultura,2012,Enero,1244262.0
2677,Europa,Agricultura y Silvicultura,2012,Febrero,1044304.0
2678,Europa,Agricultura y Silvicultura,2012,Marzo,1103722.0
2679,Europa,Agricultura y Silvicultura,2012,Abril,1878831.0
2680,Europa,Agricultura y Silvicultura,2012,Mayo,1932829.0
2681,Europa,Agricultura y Silvicultura,2012,Junio,1220974.0
2682,Europa,Agricultura y Silvicultura,2012,Julio,1233293.0
2683,Europa,Agricultura y Silvicultura,2012,Agosto,1594679.0
2684,Europa,Agricultura y Silvicultura,2012,Septiembre,1286143.0
2685,Europa,Agricultura y Silvicultura,2012,Octubre,1158145.0
2686,Europa,Agricultura y Silvicultura,2012,Noviembre,1975193.0
2687,Europa,Agricultura y Silvicultura,2012,Diciembre,1875552.0
2688,Europa,Agricultura y Silvicultura,2013,Enero,2155720.0
2689,Europa,Agricultura y Silvicultura,2013,Febrero,2223578.0
2690,Europa,Agricultura y Silvicultura,2013,Marzo,1314767.0
2691,Europa,Agricultura y Silvicultura,2013,Abril,3465223.0
2692,Europa,Agricultura y Silvicultura,2013,Mayo,3013225.0
2693,Europa,Agricultura y Silvicultura,2013,Junio,2730265.0
2694,Europa,Agricultura y Silvicultura,2013,Julio,3139845.0
2695,Europa,Agricultura y Silvicultura,2013,Agosto,3817817.0
2696,Europa,Agricultura y Silvicultura,2013,Septiembre,4555529.0
2697,Europa,Agricultura y Silvicultura,2013,Octubre,3382659.0
2698,Europa,Agricultura y Silvicultura,2013,Noviembre,2762212.0
2699,Europa,Agricultura y Silvicultura,2013,Diciembre,2815415.0
2700,Europa,Agricultura y Silvicultura,2014,Enero,2174057.0
2701,Europa,Agricultura y Silvicultura,2014,Febrero,2242788.0
2702,Europa,Agricultura y Silvicultura,2014,Marzo,4341876.0
2703,Europa,Agricultura y Silvicultura,2014,Abril,4320057.0
2704,Europa,Agricultura y Silvicultura,2014,Mayo,1787972.0
2705,Europa,Agricultura y Silvicultura,2014,Junio,1683571.0
2706,Europa,Agricultura y Silvicultura,2014,Julio,787750.0
2707,Europa,Agricultura y Silvicultura,2014,Agosto,1974220.0
2708,Europa,Agricultura y Silvicultura,2014,Septiembre,2525897.0
2709,Europa,Agricultura y Silvicultura,2014,Octubre,2503812.0
2710,Europa,Agricultura y Silvicultura,2014,Noviembre,1254700.0
2711,Europa,Agricultura y Silvicultura,2014,Diciembre,1444794.0
2712,Europa,Agricultura y Silvicultura,2015,Enero,1135732.0
2713,Europa,Agricultura y Silvicultura,2015,Febrero,1586236.0
2714,Europa,Agricultura y Silvicultura,2015,Marzo,2146198.0
2715,Europa,Agricultura y Silvicultura,2015,Abril,1954758.0
2716,Europa,Agricultura y Silvicultura,2015,Mayo,1766444.0
2717,Europa,Agricultura y Silvicultura,2015,Junio,1463666.0
2718,Europa,Agricultura y Silvicultura,2015,Julio,3933101.0
2719,Europa,Agricultura y Silvicultura,2015,Agosto,6907181.0
2720,Europa,Agricultura y Silvicultura,2015,Septiembre,4152975.0
2721,Europa,Agricultura y Silvicultura,2015,Octubre,4736830.0
2722,Europa,Agricultura y Silvicultura,2015,Noviembre,3501512.0
2723,Europa,Agricultura y Silvicultura,2015,Diciembre,2031108.0
2724,Europa,Agricultura y Silvicultura,2016,Enero,2783012.0
2725,Europa,Agricultura y Silvicultura,2016,Febrero,7594271.0
2726,Europa,Agricultura y Silvicultura,2016,Marzo,9805584.0
2727,Europa,Agricultura y Silvicultura,2016,Abril,5901999.0
2728,Europa,Agricultura y Silvicultura,2016,Mayo,3889502.0
2729,Europa,Agricultura y Silvicultura,2016,Junio,4643790.0
2730,Europa,Agricultura y Silvicultura,2016,Julio,5680512.0
2731,Europa,Agricultura y Silvicultura,2016,Agosto,7975988.0
2732,Europa,Agricultura y Silvicultura,2016,Septiembre,7293602.0
2733,Europa,Agricultura y Silvicultura,2016,Octubre,9102897.0
2734,Europa,Agricultura y Silvicultura,2016,Noviembre,8568979.0
2735,Europa,Agricultura y Silvicultura,2016,Diciembre,6914245.0
2736,Europa,Agricultura y Silvicultura,2017,Enero,7157155.0
2737,Europa,Agricultura y Silvicultura,2017,Febrero,6544623.0
2738,Europa,Agricultura y Silvicultura,2017,Marzo,6636428.0
2739,Europa,Agricultura y Silvicultura,2017,Abril,6340015.0
2740,Europa,Agricultura y Silvicultura,2017,Mayo,4508206.0
2741,Europa,Agricultura y Silvicultura,2017,Junio,7034842.0
2742,Europa,Agricultura y Silvicultura,2017,Julio,11332816.0
2743,Europa,Servicios y Productos no Clasificados,2000,Enero,380.0
2744,Europa,Servicios y Productos no Clasificados,2000,Febrero,934.0
2745,Europa,Servicios y Productos no Clasificados,2000,Marzo,57213.0
2746,Europa,Servicios y Productos no Clasificados,2000,Abril,227.0
2747,Europa,Servicios y Productos no Clasificados,2000,Mayo,4931.0
2748,Europa,Servicios y Productos no Clasificados,2000,Junio,1726.0
2749,Europa,Servicios y Productos no Clasificados,2000,Julio,5.0
2750,Europa,Servicios y Productos no Clasificados,2000,Agosto,5233.0
2751,Europa,Servicios y Productos no Clasificados,2000,Septiembre,1670.0
2752,Europa,Servicios y Productos no Clasificados,2000,Octubre,2716.0
2753,Europa,Servicios y Productos no Clasificados,2000,Noviembre,5182.0
2754,Europa,Servicios y Productos no Clasificados,2000,Diciembre,1583.0
2755,Europa,Servicios y Productos no Clasificados,2001,Enero,13847.0
2756,Europa,Servicios y Productos no Clasificados,2001,Febrero,1568.0
2757,Europa,Servicios y Productos no Clasificados,2001,Marzo,18413.0
2758,Europa,Servicios y Productos no Clasificados,2001,Abril,1457.0
2759,Europa,Servicios y Productos no Clasificados,2001,Mayo,3822.0
2760,Europa,Servicios y Productos no Clasificados,2001,Junio,3493.0
2761,Europa,Servicios y Productos no Clasificados,2001,Julio,3.0
2762,Europa,Servicios y Productos no Clasificados,2001,Agosto,12258.0
2763,Europa,Servicios y Productos no Clasificados,2001,Septiembre,9812.0
2764,Europa,Servicios y Productos no Clasificados,2001,Octubre,8773.0
2765,Europa,Servicios y Productos no Clasificados,2001,Noviembre,1230.0
2766,Europa,Servicios y Productos no Clasificados,2001,Diciembre,137.0
2767,Europa,Servicios y Productos no Clasificados,2002,Enero,640.0
2768,Europa,Servicios y Productos no Clasificados,2002,Febrero,31558.0
2769,Europa,Servicios y Productos no Clasificados,2002,Marzo,13972.0
2770,Europa,Servicios y Productos no Clasificados,2002,Abril,5761.0
2771,Europa,Servicios y Productos no Clasificados,2002,Mayo,22815.0
2772,Europa,Servicios y Productos no Clasificados,2002,Junio,209.0
2773,Europa,Servicios y Productos no Clasificados,2002,Julio,615.0
