,Pais_vendedor,industria,Año,Mes,Monto
5986,América del Norte,Servicios y Productos no Clasificados,2006,Julio,697222.0
5987,América del Norte,Servicios y Productos no Clasificados,2006,Agosto,2325859.0
5988,América del Norte,Servicios y Productos no Clasificados,2006,Septiembre,503006.0
5989,América del Norte,Servicios y Productos no Clasificados,2006,Octubre,1411810.0
5990,América del Norte,Servicios y Productos no Clasificados,2006,Noviembre,2517040.0
5991,América del Norte,Servicios y Productos no Clasificados,2006,Diciembre,2379459.0
5992,América del Norte,Servicios y Productos no Clasificados,2007,Enero,4826012.0
5993,América del Norte,Servicios y Productos no Clasificados,2007,Febrero,9401499.0
5994,América del Norte,Servicios y Productos no Clasificados,2007,Marzo,8002384.0
5995,América del Norte,Servicios y Productos no Clasificados,2007,Abril,0.0
5996,América del Norte,Servicios y Productos no Clasificados,2007,Mayo,2379512.0
5997,América del Norte,Servicios y Productos no Clasificados,2007,Junio,2496515.0
5998,América del Norte,Servicios y Productos no Clasificados,2007,Julio,7203341.0
5999,América del Norte,Servicios y Productos no Clasificados,2007,Agosto,7277798.0
6000,América del Norte,Servicios y Productos no Clasificados,2007,Septiembre,5010309.0
6001,América del Norte,Servicios y Productos no Clasificados,2007,Octubre,4908000.0
6002,América del Norte,Servicios y Productos no Clasificados,2007,Noviembre,4605857.0
6003,América del Norte,Servicios y Productos no Clasificados,2007,Diciembre,3705343.0
6004,América del Norte,Servicios y Productos no Clasificados,2008,Enero,9144746.0
6005,América del Norte,Servicios y Productos no Clasificados,2008,Febrero,9396437.0
6006,América del Norte,Servicios y Productos no Clasificados,2008,Marzo,18963294.0
6007,América del Norte,Servicios y Productos no Clasificados,2008,Abril,10172960.0
6008,América del Norte,Servicios y Productos no Clasificados,2008,Mayo,12599682.0
6009,América del Norte,Servicios y Productos no Clasificados,2008,Junio,10601205.0
6010,América del Norte,Servicios y Productos no Clasificados,2008,Julio,6810890.0
6011,América del Norte,Servicios y Productos no Clasificados,2008,Agosto,9349065.0
6012,América del Norte,Servicios y Productos no Clasificados,2008,Septiembre,6780458.0
6013,América del Norte,Servicios y Productos no Clasificados,2008,Octubre,14848773.0
6014,América del Norte,Servicios y Productos no Clasificados,2008,Noviembre,5691726.0
6015,América del Norte,Servicios y Productos no Clasificados,2008,Diciembre,18382199.0
6016,América del Norte,Servicios y Productos no Clasificados,2009,Enero,5774169.0
6017,América del Norte,Servicios y Productos no Clasificados,2009,Febrero,10815600.0
6018,América del Norte,Servicios y Productos no Clasificados,2009,Marzo,13308355.0
6019,América del Norte,Servicios y Productos no Clasificados,2009,Abril,12743108.0
6020,América del Norte,Servicios y Productos no Clasificados,2009,Mayo,12205587.0
6021,América del Norte,Servicios y Productos no Clasificados,2009,Junio,7690943.0
6022,América del Norte,Servicios y Productos no Clasificados,2009,Julio,10483785.0
6023,América del Norte,Servicios y Productos no Clasificados,2009,Agosto,9843839.0
6024,América del Norte,Servicios y Productos no Clasificados,2009,Septiembre,8419250.0
6025,América del Norte,Servicios y Productos no Clasificados,2009,Octubre,15654517.0
6026,América del Norte,Servicios y Productos no Clasificados,2009,Noviembre,9150835.0
6027,América del Norte,Servicios y Productos no Clasificados,2009,Diciembre,10797893.0
6028,América del Norte,Servicios y Productos no Clasificados,2010,Enero,8521017.0
6029,América del Norte,Servicios y Productos no Clasificados,2010,Febrero,9465697.0
6030,América del Norte,Servicios y Productos no Clasificados,2010,Marzo,12967818.0
6031,América del Norte,Servicios y Productos no Clasificados,2010,Abril,10604954.0
6032,América del Norte,Servicios y Productos no Clasificados,2010,Mayo,11200987.0
6033,América del Norte,Servicios y Productos no Clasificados,2010,Junio,12863677.0
6034,América del Norte,Servicios y Productos no Clasificados,2010,Julio,14712290.0
6035,América del Norte,Servicios y Productos no Clasificados,2010,Agosto,14959003.0
6036,América del Norte,Servicios y Productos no Clasificados,2010,Septiembre,20398600.0
6037,América del Norte,Servicios y Productos no Clasificados,2010,Octubre,16521168.0
6038,América del Norte,Servicios y Productos no Clasificados,2010,Noviembre,13179095.0
6039,América del Norte,Servicios y Productos no Clasificados,2010,Diciembre,15969585.0
6040,América del Norte,Servicios y Productos no Clasificados,2011,Enero,12346329.0
6041,América del Norte,Servicios y Productos no Clasificados,2011,Febrero,11939937.0
6042,América del Norte,Servicios y Productos no Clasificados,2011,Marzo,16753841.0
6043,América del Norte,Servicios y Productos no Clasificados,2011,Abril,21051489.0
6044,América del Norte,Servicios y Productos no Clasificados,2011,Mayo,25718501.0
6045,América del Norte,Servicios y Productos no Clasificados,2011,Junio,23653398.0
6046,América del Norte,Servicios y Productos no Clasificados,2011,Julio,20061469.0
6047,América del Norte,Servicios y Productos no Clasificados,2011,Agosto,26051894.0
6048,América del Norte,Servicios y Productos no Clasificados,2011,Septiembre,20951413.0
6049,América del Norte,Servicios y Productos no Clasificados,2011,Octubre,19180923.0
6050,América del Norte,Servicios y Productos no Clasificados,2011,Noviembre,29015408.0
6051,América del Norte,Servicios y Productos no Clasificados,2011,Diciembre,22336211.0
6052,América del Norte,Servicios y Productos no Clasificados,2012,Enero,27574421.0
6053,América del Norte,Servicios y Productos no Clasificados,2012,Febrero,32578848.0
6054,América del Norte,Servicios y Productos no Clasificados,2012,Marzo,29066054.0
6055,América del Norte,Servicios y Productos no Clasificados,2012,Abril,28096550.0
6056,América del Norte,Servicios y Productos no Clasificados,2012,Mayo,30746862.0
6057,América del Norte,Servicios y Productos no Clasificados,2012,Junio,29657480.0
6058,América del Norte,Servicios y Productos no Clasificados,2012,Julio,34142904.0
6059,América del Norte,Servicios y Productos no Clasificados,2012,Agosto,55184529.0
6060,América del Norte,Servicios y Productos no Clasificados,2012,Septiembre,34857326.0
6061,América del Norte,Servicios y Productos no Clasificados,2012,Octubre,36129510.0
6062,América del Norte,Servicios y Productos no Clasificados,2012,Noviembre,32014054.0
6063,América del Norte,Servicios y Productos no Clasificados,2012,Diciembre,32903081.0
6064,América del Norte,Servicios y Productos no Clasificados,2013,Enero,44048317.0
6065,América del Norte,Servicios y Productos no Clasificados,2013,Febrero,30409089.0
6066,América del Norte,Servicios y Productos no Clasificados,2013,Marzo,30762725.0
6067,América del Norte,Servicios y Productos no Clasificados,2013,Abril,32317481.0
6068,América del Norte,Servicios y Productos no Clasificados,2013,Mayo,37082356.0
6069,América del Norte,Servicios y Productos no Clasificados,2013,Junio,27643614.0
6070,América del Norte,Servicios y Productos no Clasificados,2013,Julio,41180736.0
6071,América del Norte,Servicios y Productos no Clasificados,2013,Agosto,40760895.0
6072,América del Norte,Servicios y Productos no Clasificados,2013,Septiembre,42246007.0
6073,América del Norte,Servicios y Productos no Clasificados,2013,Octubre,47111456.0
6074,América del Norte,Servicios y Productos no Clasificados,2013,Noviembre,27568741.0
6075,América del Norte,Servicios y Productos no Clasificados,2013,Diciembre,22891241.0
6076,América del Norte,Servicios y Productos no Clasificados,2014,Enero,18590428.0
6077,América del Norte,Servicios y Productos no Clasificados,2014,Febrero,18343716.0
6078,América del Norte,Servicios y Productos no Clasificados,2014,Marzo,22731996.0
6079,América del Norte,Servicios y Productos no Clasificados,2014,Abril,22394429.0
6080,América del Norte,Servicios y Productos no Clasificados,2014,Mayo,28310799.0
6081,América del Norte,Servicios y Productos no Clasificados,2014,Junio,30292645.0
6082,América del Norte,Servicios y Productos no Clasificados,2014,Julio,25139956.0
6083,América del Norte,Servicios y Productos no Clasificados,2014,Agosto,37927184.0
6084,América del Norte,Servicios y Productos no Clasificados,2014,Septiembre,21150654.0
6085,América del Norte,Servicios y Productos no Clasificados,2014,Octubre,29164643.0
6086,América del Norte,Servicios y Productos no Clasificados,2014,Noviembre,21356642.0
6087,América del Norte,Servicios y Productos no Clasificados,2014,Diciembre,27683202.0
6088,América del Norte,Servicios y Productos no Clasificados,2015,Enero,24718650.0
6089,América del Norte,Servicios y Productos no Clasificados,2015,Febrero,27491887.0
6090,América del Norte,Servicios y Productos no Clasificados,2015,Marzo,35017883.0
6091,América del Norte,Servicios y Productos no Clasificados,2015,Abril,32009041.0
6092,América del Norte,Servicios y Productos no Clasificados,2015,Mayo,37944948.0
6093,América del Norte,Servicios y Productos no Clasificados,2015,Junio,31834348.0
6094,América del Norte,Servicios y Productos no Clasificados,2015,Julio,34970841.0
6095,América del Norte,Servicios y Productos no Clasificados,2015,Agosto,33201386.0
6096,América del Norte,Servicios y Productos no Clasificados,2015,Septiembre,37610422.0
6097,América del Norte,Servicios y Productos no Clasificados,2015,Octubre,36146287.0
6098,América del Norte,Servicios y Productos no Clasificados,2015,Noviembre,31478859.0
6099,América del Norte,Servicios y Productos no Clasificados,2015,Diciembre,56413785.0
6100,América del Norte,Servicios y Productos no Clasificados,2016,Enero,29996176.0
6101,América del Norte,Servicios y Productos no Clasificados,2016,Febrero,33563561.0
6102,América del Norte,Servicios y Productos no Clasificados,2016,Marzo,34439422.0
6103,América del Norte,Servicios y Productos no Clasificados,2016,Abril,35554146.0
6104,América del Norte,Servicios y Productos no Clasificados,2016,Mayo,37173038.0
6105,América del Norte,Servicios y Productos no Clasificados,2016,Junio,39461251.0
6106,América del Norte,Servicios y Productos no Clasificados,2016,Julio,39909240.0
6107,América del Norte,Servicios y Productos no Clasificados,2016,Agosto,39493271.0
6108,América del Norte,Servicios y Productos no Clasificados,2016,Septiembre,40648744.0
6109,América del Norte,Servicios y Productos no Clasificados,2016,Octubre,34861269.0
6110,América del Norte,Servicios y Productos no Clasificados,2016,Noviembre,35127362.0
6111,América del Norte,Servicios y Productos no Clasificados,2016,Diciembre,36403316.0
6112,América del Norte,Servicios y Productos no Clasificados,2017,Enero,39585951.0
6113,América del Norte,Servicios y Productos no Clasificados,2017,Febrero,32473543.0
6114,América del Norte,Servicios y Productos no Clasificados,2017,Marzo,39902184.0
6115,América del Norte,Servicios y Productos no Clasificados,2017,Abril,39646224.0
6116,América del Norte,Servicios y Productos no Clasificados,2017,Mayo,36061619.0
6117,América del Norte,Servicios y Productos no Clasificados,2017,Junio,47117487.0
6118,América del Norte,Servicios y Productos no Clasificados,2017,Julio,47241155.0
6119,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Enero,6500.0
6120,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Febrero,51200.0
6121,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Marzo,46960.0
6122,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Abril,314776.0
6123,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Mayo,78476.0
6124,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Junio,486685.0
6125,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Julio,420422.0
6126,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Agosto,268558.0
6127,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Septiembre,437387.0
6128,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Octubre,315087.0
6129,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Noviembre,165481.0
6130,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2000,Diciembre,445653.0
6131,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Enero,171308.0
6132,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Febrero,293928.0
6133,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Marzo,285304.0
6134,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Abril,143543.0
6135,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Mayo,497845.0
6136,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Junio,289136.0
6137,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Julio,492418.0
6138,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Agosto,364740.0
6139,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Septiembre,336526.0
6140,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Octubre,558294.0
6141,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Noviembre,514146.0
6142,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2001,Diciembre,439263.0
6143,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Enero,431280.0
6144,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Febrero,118080.0
6145,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Marzo,766823.0
6146,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Abril,144956.0
6147,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Mayo,180048.0
6148,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Junio,392753.0
6149,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Julio,137723.0
6150,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Agosto,170430.0
6151,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Septiembre,467998.0
6152,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Octubre,45391.0
6153,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Noviembre,502345.0
6154,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2002,Diciembre,731880.0
6155,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Enero,243869.0
6156,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Febrero,643513.0
6157,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Marzo,193799.0
6158,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Abril,432719.0
6159,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Mayo,891133.0
6160,América del Norte,"Ganadería, Apicultura, Caza, Pesca",2003,Junio,294048.0
